polo_a,nombre_a,polo_b,nombre_b,local_id,barrio,comuna
R19,Federico Lacroze,Z43,Colegiales,LOC017536,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC006333,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015434,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017535,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC006600,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC010148,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015438,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015433,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC000606,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015432,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017537,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015435,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC008004,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017560,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009746,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001470,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015403,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017538,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003319,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009753,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017732,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005064,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017607,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017551,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017735,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017575,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015436,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017592,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017654,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001162,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC004750,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017552,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009980,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009791,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015398,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017574,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017546,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017614,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015437,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC002878,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC004504,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017603,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001540,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017601,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC010147,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017610,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003138,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009391,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017605,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015402,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015400,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015401,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017545,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC000772,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017715,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003445,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC010943,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015406,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017556,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017555,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001777,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017557,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005335,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017633,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017595,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009404,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017571,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003440,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017598,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017604,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015405,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009000,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC008030,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC002546,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005111,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC000168,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003136,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC007431,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017542,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC003512,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005895,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015352,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017570,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC007923,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC006459,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017569,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009587,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005637,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017553,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005825,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017568,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC006838,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC000459,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC002896,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017609,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017543,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC010938,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015355,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015354,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017587,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015356,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC015353,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC010632,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017540,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001406,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC001350,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017548,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC005420,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC008331,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC000241,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC009868,Colegiales,13.0
R19,Federico Lacroze,Z43,Colegiales,LOC017567,Colegiales,13.0
R19,Federico Lacroze,Z44,Villa Ortuzar,LOC015448,Chacarita,15.0
R19,Federico Lacroze,Z44,Villa Ortuzar,LOC005579,Chacarita,15.0
R20,Garcia del Rio,Z41,Nunez,LOC017989,Nuñez,13.0
R20,Garcia del Rio,Z41,Nunez,LOC016668,Nuñez,13.0
R20,Garcia del Rio,Z41,Nunez,LOC017949,Nuñez,13.0
R20,Garcia del Rio,Z41,Nunez,LOC016681,Nuñez,13.0
R20,Garcia del Rio,Z41,Nunez,LOC017948,Nuñez,13.0
R20,Garcia del Rio,Z41,Nunez,LOC002328,Nuñez,13.0
Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,Z27,Villa Santa Rita,LOC003524,Villa Santa Rita,11.0
Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,Z27,Villa Santa Rita,LOC021704,Villa Santa Rita,11.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC001744,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027291,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027290,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027281,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012409,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC005509,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC006436,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC004204,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC005457,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC001940,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027286,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012411,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012412,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC010843,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027287,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC007590,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC007105,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027292,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC010084,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027285,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC006473,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012416,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012415,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027302,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027301,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC006585,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027284,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC010083,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC016807,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027279,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC007588,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027303,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC007591,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027314,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012417,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC002429,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC001750,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027304,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027280,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012426,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012427,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC010974,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012424,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027299,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012425,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027282,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC005824,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC021969,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC021967,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC012741,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC027288,Nueva Pompeya,4.0
Z40,Nueva Pompeya y Parque Patricios,Z54,Nueva Pompeya · eje Av. Saenz,LOC001891,Nueva Pompeya,4.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC001539,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017663,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC015452,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC007100,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC002977,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC003428,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017656,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC009168,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017629,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC001200,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC015445,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017677,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017698,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC008253,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017661,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC004207,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017688,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017691,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC005489,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017668,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017681,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC017662,Colegiales,13.0
Z43,Colegiales,Z44,Villa Ortuzar,LOC010676,Colegiales,13.0
