bloque,fila_tipo,concentracion_id,concentracion_nombre,polo_id,polo_nombre,borde_polo,atribuible,estado_soporte,fuente_geometria,superficie_concentracion_m2,superficie_soporte_m2,interseccion_m2,pct_concentracion_en_soporte,pct_soporte_cubierto,criterio
PUBLICABLE,INTERSECCION,P114,Tribunales,R02,Avenida Corrientes,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,52232.2384,496728.0407,52232.2384,100.0,10.5153,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P114,Tribunales,R12,Centro y Microcentro,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,52232.2384,1841166.0714,52232.2384,100.0,2.8369,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P115,Retiro · Reconquista y San Martín°,R12,Centro y Microcentro,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,42681.3632,1841166.0714,21732.9571,50.9191,1.1804,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P116,Microcentro,R02,Avenida Corrientes,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,192680.3146,496728.0407,40877.5647,21.2152,8.2294,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P116,Microcentro,R12,Centro y Microcentro,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,192680.3146,1841166.0714,118582.5588,61.5437,6.4406,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P117,Florida,R12,Centro y Microcentro,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,151287.729,1841166.0714,135746.9544,89.7277,7.3729,intersección > 0.01 m²; sin tope de filas
PUBLICABLE,INTERSECCION,P118,Retiro · Esmeralda y Paraguay°,R12,Centro y Microcentro,TRAZADO,SI,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,139436.272,1841166.0714,93649.0895,67.1626,5.0864,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P002,Villa Soldati · Av. Fernández de la Cruz y Mariano Acosta°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,633647.2071,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P003,Villa Riachuelo · Av. Gral. Paz y Chilavert°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,398233.3601,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P004,Av. Eva Perón entre Escalada y Castañares°,Z33,Mataderos,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z33,1440207.2588,7401138.1314,133476.9695,9.2679,1.8035,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P004,Av. Eva Perón entre Escalada y Castañares°,Z39,Parque Avellaneda,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z39,1440207.2588,4734677.9636,530949.6748,36.8662,11.2141,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P005,Lugano,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,1009396.5176,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P006,Feria de Mataderos,Z33,Mataderos,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z33,281780.6705,7401138.1314,281780.6705,100.0,3.8073,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P007,Bajo Belgrano,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,89557.8375,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P009,Parque Avellaneda · Av. Directorio y Lacarra°,Z39,Parque Avellaneda,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z39,246468.5658,4734677.9636,158193.2294,64.1839,3.3412,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P010,Vélez Sársfield · Segurola y César Díaz°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,106306.1832,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P011,Saavedra · entorno Dot Baires°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,70796.1412,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P012,Mataderos · Av. Juan B. Alberdi°,Z33,Mataderos,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z33,328052.8597,7401138.1314,328052.8597,100.0,4.4325,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P013,Mataderos · Av. Alberdi y Saladillo°,Z33,Mataderos,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z33,107874.6887,7401138.1314,107874.6887,100.0,1.4575,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P014,Bajo Flores,Z39,Parque Avellaneda,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z39,456285.5819,4734677.9636,88665.1164,19.4319,1.8727,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P015,Parque Chacabuco · Av. Asamblea°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,121231.9166,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P017,Av. Emilio Castro (Liniers y Mataderos)°,Z33,Mataderos,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z33,697976.7676,7401138.1314,139597.1964,20.0003,1.8862,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P019,San Cristóbal · Av. Jujuy y Av. Brasil°,Z40,Nueva Pompeya y Parque Patricios,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z40,207773.7863,8700695.4444,167067.512,80.4084,1.9202,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P023,Villa Pueyrredón · Av. Artigas°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,144865.9554,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P024,Av. Sáenz,Z40,Nueva Pompeya y Parque Patricios,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z40,504234.5331,8700695.4444,504234.5331,100.0,5.7953,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P026,Av. Caseros · tramo Parque Patricios°,Z40,Nueva Pompeya y Parque Patricios,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z40,270412.0455,8700695.4444,134830.022,49.861,1.5496,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P027,Distrito Tecnológico,Z40,Nueva Pompeya y Parque Patricios,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z40,1008381.1853,8700695.4444,874365.4395,86.7098,10.0494,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P028,Villa Pueyrredón · Av. Mosconi y Av. Nazca°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,120453.5573,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P031,Floresta · Av. Gaona y Segurola°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,75792.5017,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P032,Caminito,Z53,La Boca · Caminito y Vuelta de Rocha,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#S_LABOCA,208866.1941,5039963.2303,208866.1941,100.0,4.1442,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P033,La Boca · Av. Almirante Brown y Necochea°,Z53,La Boca · Caminito y Vuelta de Rocha,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#S_LABOCA,166757.9602,5039963.2303,166757.9602,100.0,3.3087,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P034,Monte Castro · Av. Álvarez Jonte°,Z27,Villa Santa Rita,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z27,106599.5945,2154579.1388,17551.5978,16.465,0.8146,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P036,Av. Gaona y Boyacá°,Z27,Villa Santa Rita,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z27,98569.9431,2154579.1388,1570.3434,1.5931,0.0729,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P037,Av. Cuenca,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,408106.2384,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P038,Av. San Martín (Villa del Parque y Devoto)°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,220037.1086,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P040,Villa Santa Rita · Av. Nazca y Álvarez Jonte°,Z27,Villa Santa Rita,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z27,104592.8334,2154579.1388,72053.3289,68.8894,3.3442,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P041,Floresta · Av. Rivadavia y Venancio Flores°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,127259.4173,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P042,Floresta · Av. Rivadavia y Segurola°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,111543.856,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P044,San Cristóbal · Av. San Juan°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,170076.9143,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P045,DoHo,Z44,Villa Ortuzar,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z44,633596.1156,1854585.591,404284.388,63.8079,21.7992,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P046,Bulevar Mendoza,Z44,Villa Ortuzar,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z44,1146625.8396,1854585.591,1583.0878,0.1381,0.0854,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P048,Colegiales · Av. Álvarez Thomas y Elcano°,Z44,Villa Ortuzar,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z44,508406.0566,1854585.591,82292.3231,16.1863,4.4372,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P050,Caballito · Honorio Pueyrredón y Felipe Vallese°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,50742.473,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P052,Villa Santa Rita · Av. Cuenca y Morón°,Z27,Villa Santa Rita,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z27,366864.2258,2154579.1388,44325.7098,12.0823,2.0573,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P053,Av. La Plata y Av. Pedro Goyena°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,613061.0474,4052581.4325,372.914,0.0608,0.0092,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P055,Balvanera · Av. La Rioja e Independencia°,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,85188.4101,4344292.8134,85188.4101,100.0,1.9609,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P057,Caballito · Av. La Plata y Av. Rivadavia°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,262004.3559,4052581.4325,55661.617,21.2445,1.3735,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P058,Flores · Av. Carabobo y Av. Directorio°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,113926.7062,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P059,Flores · Av. Nazca y Av. Rivadavia°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,60833.219,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P060,Casco Histórico de Flores,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,58511.9075,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P061,Flores · Av. Rivadavia y Varela°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,69262.8909,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P062,San Juan y Boedo,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,428536.3402,4344292.8134,17258.5625,4.0273,0.3973,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P062,San Juan y Boedo,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,428536.3402,4052581.4325,215640.3377,50.3202,5.3211,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P064,Palermo · Plaza Italia y Av. del Libertador°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,91247.6506,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P067,Bajo Núñez,Z41,Nunez,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z41,73240.131,4498573.1913,73240.131,100.0,1.6281,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P069,Belgrano · Echeverría y Conde°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,75942.7123,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P070,Saavedra · Av. Cabildo y Ramallo°,Z41,Nunez,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z41,56591.4485,4498573.1913,22734.6972,40.1734,0.5054,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P072-1,Núñez · Av. Cabildo y Crisólogo Larralde°,Z41,Nunez,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z41,51054.6975,4498573.1913,48331.5594,94.6662,1.0744,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P072-3,Belgrano R,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,50761.6103,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P073,Palermo Botánico,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,391900.0085,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P076,Palermo · Bustamante y Mario Bravo°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,291779.1515,4052581.4325,4763.7273,1.6326,0.1175,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P079,Villa Crespo · Estado de Israel y Ángel Gallardo°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,56912.1344,4052581.4325,11418.0079,20.0625,0.2817,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P082,Abasto · Humahuaca y Guardia Vieja,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,424029.2424,4052581.4325,424029.2424,100.0,10.4632,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P083,Almagro · Perón y Gascón°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,56661.4365,4052581.4325,56661.4365,100.0,1.3982,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P084,Almagro · Av. Rivadavia y Medrano°,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,271175.4081,4344292.8134,123731.1833,45.6277,2.8481,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P084,Almagro · Av. Rivadavia y Medrano°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,271175.4081,4052581.4325,147444.2248,54.3723,3.6383,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P085,Balvanera · Av. Entre Ríos e Independencia°,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,87711.7374,4344292.8134,37709.7765,42.9929,0.868,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P086,Eje Av. Córdoba · Almagro y Palermo°,Z37,Almagro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z37,79491.5627,4052581.4325,15808.7277,19.8873,0.3901,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P087,Palermo Pacífico,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,57974.6979,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P088,Palermo · Gascón y Honduras°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,77933.0885,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P092,Villa Freud,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,117059.9658,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P093,Abasto,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,272664.2498,4344292.8134,272664.2498,100.0,6.2764,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P094,Monserrat · Lima y México°,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,63673.4609,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P101+P099,Congreso,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,369295.491,4344292.8134,311643.7154,84.3887,7.1736,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,SIN_INTERSECCION_EN_SOPORTES_ACTUALES,P104,Alto Palermo,NINGUNO,Sin cruce material en los soportes disponibles,NO_APLICA,NO,SIN_CRUCE,NO_APLICA,248539.2847,,0.0,0.0,,sin intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P106,Barrio Norte,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,342133.3115,4344292.8134,76158.5351,22.2599,1.7531,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P107,Balvanera · Junín y Pasteur°,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,107931.0361,4344292.8134,89055.1155,82.5111,2.0499,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P109,Av. Callao entre Córdoba y Paraguay°,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,32872.8012,4344292.8134,7773.6087,23.6475,0.1789,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P112,San Nicolás · Uruguay y Paraná°,Z46,Retiro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z46,56303.8604,4666034.0744,2547.3871,4.5244,0.0546,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P113,Av. Corrientes,Z35,Balvanera · Once,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#Z35,280061.0217,4344292.8134,62186.2707,22.2045,1.4314,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P115,Retiro · Reconquista y San Martín°,Z46,Retiro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z46,42681.3632,4666034.0744,42681.3632,100.0,0.9147,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P116,Microcentro,Z46,Retiro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z46,192680.3146,4666034.0744,13992.1015,7.2618,0.2999,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P117,Florida,Z46,Retiro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z46,151287.729,4666034.0744,49472.5198,32.7009,1.0603,intersección > 0.01 m²; sin tope de filas
ESPERA_BORDE,INTERSECCION,P118,Retiro · Esmeralda y Paraguay°,Z46,Retiro,PROVISORIO_DE_BARRIO,NO,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#Z46,139436.272,4666034.0744,139436.272,100.0,2.9883,intersección > 0.01 m²; sin tope de filas
