polo_A,nombre_A,polo_B,nombre_B,soporte_es_real_A,soporte_es_real_B,estado_soporte_A,estado_soporte_B,fuente_geometria_A,fuente_geometria_B,superficie_A_m2,superficie_B_m2,interseccion_m2,superficie_perdida_A_m2,superficie_perdida_B_m2,pct_superficie_A_en_B,pct_superficie_B_en_A,locales_compartidos,locales_A,locales_B,pct_locales_A_compartidos,pct_locales_B_compartidos,relacion_observada,direccion_contencion_observada,clase,gate_recomendacion
R12,Centro y Microcentro,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#R19,1841166.0714,3032830.6752,0.0,1841166.0714,3032830.6752,0.0,0.0,0,1084,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#R20,1841166.0714,610027.9937,0.0,1841166.0714,610027.9937,0.0,0.0,0,1084,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#R21,1841166.0714,3853388.4058,0.0,1841166.0714,3853388.4058,0.0,0.0,0,1084,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z24,1841166.0714,395122.3802,0.0,1841166.0714,395122.3802,0.0,0.0,0,1084,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z27,1841166.0714,2154579.1388,0.0,1841166.0714,2154579.1388,0.0,0.0,0,1084,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z28,1841166.0714,287297.4688,0.0,1841166.0714,287297.4688,0.0,0.0,0,1084,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z31,1841166.0714,137000.0722,0.0,1841166.0714,137000.0722,0.0,0.0,0,1084,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z32,1841166.0714,69983.3644,0.0,1841166.0714,69983.3644,0.0,0.0,0,1084,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z33,1841166.0714,7401138.1314,0.0,1841166.0714,7401138.1314,0.0,0.0,0,1084,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z35,1841166.0714,4344292.8134,0.0,1841166.0714,4344292.8134,0.0,0.0,0,1084,1253,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z37,1841166.0714,4052581.4325,0.0,1841166.0714,4052581.4325,0.0,0.0,0,1084,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z39,1841166.0714,4734677.9636,0.0,1841166.0714,4734677.9636,0.0,0.0,0,1084,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z39b,1841166.0714,348613.4114,0.0,1841166.0714,348613.4114,0.0,0.0,0,1084,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z40,1841166.0714,8700695.4444,0.0,1841166.0714,8700695.4444,0.0,0.0,0,1084,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z41,1841166.0714,4498573.1913,0.0,1841166.0714,4498573.1913,0.0,0.0,0,1084,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z43,1841166.0714,2290766.469,0.0,1841166.0714,2290766.469,0.0,0.0,0,1084,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z44,1841166.0714,1854585.591,0.0,1841166.0714,1854585.591,0.0,0.0,0,1084,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#Z46,1841166.0714,4666034.0744,521607.4006,1319558.6708,4144426.6738,28.3303,11.1788,301,1084,715,27.7675,42.0979,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z47,1841166.0714,137744.2373,86751.0302,1754415.0412,50993.2072,4.7117,62.9798,76,1084,133,7.0111,57.1429,SOLAPADA,NINGUNA,SOLAPADA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z50,1841166.0714,506179.4217,0.0,1841166.0714,506179.4217,0.0,0.0,0,1084,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z51,1841166.0714,58289.4095,0.0,1841166.0714,58289.4095,0.0,0.0,0,1084,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R12,ronda_15/geometria/perimetros_18.geojson#Z52,1841166.0714,61375.7276,0.0,1841166.0714,61375.7276,0.0,0.0,0,1084,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R12,Centro y Microcentro,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R12,geometria_r7/zonas_r7.geojson#S_LABOCA,1841166.0714,5039963.2303,0.0,1841166.0714,5039963.2303,0.0,0.0,0,1084,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R12,Centro y Microcentro,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R12,borrador_polos/polos_publicables.geojson#P024,1841166.0714,504234.5331,0.0,1841166.0714,504234.5331,0.0,0.0,0,1084,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R14,Avenida Boedo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R14,1090027.4886,1794603.7926,0.0,1090027.4886,1794603.7926,0.0,0.0,0,373,245,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R15,1090027.4886,4787401.8397,0.0,1090027.4886,4787401.8397,0.0,0.0,0,373,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R16,1090027.4886,1189977.7103,0.0,1090027.4886,1189977.7103,0.0,0.0,0,373,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R17,1090027.4886,4466238.0978,0.0,1090027.4886,4466238.0978,0.0,0.0,0,373,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R19,1090027.4886,3032830.6752,0.0,1090027.4886,3032830.6752,0.0,0.0,0,373,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R20,1090027.4886,610027.9937,0.0,1090027.4886,610027.9937,0.0,0.0,0,373,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#R21,1090027.4886,3853388.4058,0.0,1090027.4886,3853388.4058,0.0,0.0,0,373,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z24,1090027.4886,395122.3802,0.0,1090027.4886,395122.3802,0.0,0.0,0,373,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z27,1090027.4886,2154579.1388,0.0,1090027.4886,2154579.1388,0.0,0.0,0,373,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z28,1090027.4886,287297.4688,0.0,1090027.4886,287297.4688,0.0,0.0,0,373,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z31,1090027.4886,137000.0722,0.0,1090027.4886,137000.0722,0.0,0.0,0,373,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z32,1090027.4886,69983.3644,0.0,1090027.4886,69983.3644,0.0,0.0,0,373,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z33,1090027.4886,7401138.1314,0.0,1090027.4886,7401138.1314,0.0,0.0,0,373,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z35,1090027.4886,4344292.8134,596114.2537,493913.235,3748178.5597,54.688,13.7218,206,373,1253,55.2279,16.4405,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z37,1090027.4886,4052581.4325,493913.235,596114.2537,3558668.1975,45.312,12.1876,167,373,868,44.7721,19.2396,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z39,1090027.4886,4734677.9636,0.0,1090027.4886,4734677.9636,0.0,0.0,0,373,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z39b,1090027.4886,348613.4114,0.0,1090027.4886,348613.4114,0.0,0.0,0,373,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z40,1090027.4886,8700695.4444,0.0,1090027.4886,8700695.4444,0.0,0.0,0,373,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z41,1090027.4886,4498573.1913,0.0,1090027.4886,4498573.1913,0.0,0.0,0,373,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z43,1090027.4886,2290766.469,0.0,1090027.4886,2290766.469,0.0,0.0,0,373,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z44,1090027.4886,1854585.591,0.0,1090027.4886,1854585.591,0.0,0.0,0,373,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#Z46,1090027.4886,4666034.0744,0.0,1090027.4886,4666034.0744,0.0,0.0,0,373,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z47,1090027.4886,137744.2373,0.0,1090027.4886,137744.2373,0.0,0.0,0,373,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z50,1090027.4886,506179.4217,0.0,1090027.4886,506179.4217,0.0,0.0,0,373,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z51,1090027.4886,58289.4095,0.0,1090027.4886,58289.4095,0.0,0.0,0,373,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R13,ronda_15/geometria/perimetros_18.geojson#Z52,1090027.4886,61375.7276,0.0,1090027.4886,61375.7276,0.0,0.0,0,373,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R13,Abasto,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R13,geometria_r7/zonas_r7.geojson#S_LABOCA,1090027.4886,5039963.2303,0.0,1090027.4886,5039963.2303,0.0,0.0,0,373,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R13,Abasto,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R13,borrador_polos/polos_publicables.geojson#P024,1090027.4886,504234.5331,0.0,1090027.4886,504234.5331,0.0,0.0,0,373,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R15,1794603.7926,4787401.8397,0.0,1794603.7926,4787401.8397,0.0,0.0,0,245,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R16,1794603.7926,1189977.7103,0.0,1794603.7926,1189977.7103,0.0,0.0,0,245,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R17,1794603.7926,4466238.0978,0.0,1794603.7926,4466238.0978,0.0,0.0,0,245,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R19,1794603.7926,3032830.6752,0.0,1794603.7926,3032830.6752,0.0,0.0,0,245,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R20,1794603.7926,610027.9937,0.0,1794603.7926,610027.9937,0.0,0.0,0,245,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#R21,1794603.7926,3853388.4058,0.0,1794603.7926,3853388.4058,0.0,0.0,0,245,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z24,1794603.7926,395122.3802,0.0,1794603.7926,395122.3802,0.0,0.0,0,245,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
